,Municipality,Department,FARC Involvement,Year,Month,Day,Type of Violence
1691,05483 NARIÑO,ANTIOQUIA,No,2008,4,3,Sexual violence
1692,05483 NARIÑO,ANTIOQUIA,No,2009,1,25,Sexual violence
1693,05483 NARIÑO,ANTIOQUIA,No,2015,6,9,Sexual violence
1694,05490 NECOCLÍ,ANTIOQUIA,No,1985,1,5,Sexual violence
1695,05490 NECOCLÍ,ANTIOQUIA,No,1985,11,14,Sexual violence
1696,05490 NECOCLÍ,ANTIOQUIA,No,1986,2,8,Sexual violence
1697,05490 NECOCLÍ,ANTIOQUIA,No,1986,10,21,Sexual violence
1698,05490 NECOCLÍ,ANTIOQUIA,No,1987,4,12,Sexual violence
1699,05490 NECOCLÍ,ANTIOQUIA,No,1990,1,6,Sexual violence
1700,05490 NECOCLÍ,ANTIOQUIA,No,1991,1,1,Sexual violence
1701,05490 NECOCLÍ,ANTIOQUIA,No,1991,2,20,Sexual violence
1702,05490 NECOCLÍ,ANTIOQUIA,No,1992,5,18,Sexual violence
1703,05490 NECOCLÍ,ANTIOQUIA,No,1992,9,20,Sexual violence
1704,05490 NECOCLÍ,ANTIOQUIA,No,1992,12,30,Sexual violence
1705,05490 NECOCLÍ,ANTIOQUIA,No,1993,11,24,Sexual violence
1706,05490 NECOCLÍ,ANTIOQUIA,No,1993,12,23,Sexual violence
1707,05490 NECOCLÍ,ANTIOQUIA,No,1994,1,1,Sexual violence
1708,05490 NECOCLÍ,ANTIOQUIA,No,1994,1,7,Sexual violence
1709,05490 NECOCLÍ,ANTIOQUIA,No,1994,9,18,Sexual violence
1710,05490 NECOCLÍ,ANTIOQUIA,No,1994,9,20,Sexual violence
1711,05490 NECOCLÍ,ANTIOQUIA,No,1994,11,9,Sexual violence
1712,05490 NECOCLÍ,ANTIOQUIA,No,1995,1,17,Sexual violence
1713,05490 NECOCLÍ,ANTIOQUIA,No,1995,1,20,Sexual violence
1714,05490 NECOCLÍ,ANTIOQUIA,No,1995,1,20,Sexual violence
1715,05490 NECOCLÍ,ANTIOQUIA,No,1995,4,15,Sexual violence
1716,05490 NECOCLÍ,ANTIOQUIA,No,1995,12,30,Sexual violence
1717,05490 NECOCLÍ,ANTIOQUIA,No,1996,4,9,Sexual violence
1718,05490 NECOCLÍ,ANTIOQUIA,No,1997,8,22,Sexual violence
1719,05490 NECOCLÍ,ANTIOQUIA,No,1997,8,25,Sexual violence
1720,05490 NECOCLÍ,ANTIOQUIA,No,2000,2,1,Sexual violence
1721,05490 NECOCLÍ,ANTIOQUIA,No,2000,11,30,Sexual violence
1722,05490 NECOCLÍ,ANTIOQUIA,No,2001,5,18,Sexual violence
1723,05490 NECOCLÍ,ANTIOQUIA,No,2001,8,17,Sexual violence
1724,05490 NECOCLÍ,ANTIOQUIA,No,2001,8,17,Sexual violence
1725,05490 NECOCLÍ,ANTIOQUIA,No,2001,9,1,Sexual violence
1726,05490 NECOCLÍ,ANTIOQUIA,No,2002,1,21,Sexual violence
1727,05490 NECOCLÍ,ANTIOQUIA,No,2002,4,18,Sexual violence
1728,05490 NECOCLÍ,ANTIOQUIA,No,2002,6,1,Sexual violence
1729,05490 NECOCLÍ,ANTIOQUIA,No,2002,12,17,Sexual violence
1730,05490 NECOCLÍ,ANTIOQUIA,No,2003,1,1,Sexual violence
1731,05490 NECOCLÍ,ANTIOQUIA,No,2003,2,15,Sexual violence
1732,05490 NECOCLÍ,ANTIOQUIA,No,2003,4,2,Sexual violence
1733,05490 NECOCLÍ,ANTIOQUIA,No,2004,5,3,Sexual violence
1734,05490 NECOCLÍ,ANTIOQUIA,No,2004,5,3,Sexual violence
1735,05490 NECOCLÍ,ANTIOQUIA,No,2005,2,12,Sexual violence
1736,05490 NECOCLÍ,ANTIOQUIA,No,2006,11,30,Sexual violence
1737,05490 NECOCLÍ,ANTIOQUIA,No,2007,1,18,Sexual violence
1738,05490 NECOCLÍ,ANTIOQUIA,No,2011,11,11,Sexual violence
1739,05490 NECOCLÍ,ANTIOQUIA,No,2012,11,5,Sexual violence
1740,05490 NECOCLÍ,ANTIOQUIA,No,2014,5,12,Sexual violence
1741,05490 NECOCLÍ,ANTIOQUIA,No,2015,1,3,Sexual violence
1742,05495 NECHÍ,ANTIOQUIA,No,1987,8,16,Sexual violence
1743,05495 NECHÍ,ANTIOQUIA,No,1991,1,1,Sexual violence
1744,05495 NECHÍ,ANTIOQUIA,No,1992,7,12,Sexual violence
1745,05495 NECHÍ,ANTIOQUIA,No,1997,1,26,Sexual violence
1746,05495 NECHÍ,ANTIOQUIA,No,2002,5,13,Sexual violence
1747,05495 NECHÍ,ANTIOQUIA,No,2006,2,7,Sexual violence
1748,05495 NECHÍ,ANTIOQUIA,No,2009,2,8,Sexual violence
1749,05495 NECHÍ,ANTIOQUIA,No,2011,11,15,Sexual violence
1750,05495 NECHÍ,ANTIOQUIA,No,2012,12,11,Sexual violence
1751,05495 NECHÍ,ANTIOQUIA,No,2015,1,29,Sexual violence
1752,05495 NECHÍ,ANTIOQUIA,No,2015,3,22,Sexual violence
1753,05495 NECHÍ,ANTIOQUIA,No,2015,5,15,Sexual violence
1754,05501 OLAYA,ANTIOQUIA,No,2006,11,1,Sexual violence
1755,05541 PEÑOL,ANTIOQUIA,No,1996,2,15,Sexual violence
1756,05541 PEÑOL,ANTIOQUIA,No,1999,5,10,Sexual violence
1757,05541 PEÑOL,ANTIOQUIA,No,2000,4,14,Sexual violence
1758,05541 PEÑOL,ANTIOQUIA,No,2003,5,1,Sexual violence
1759,05541 PEÑOL,ANTIOQUIA,No,2007,2,27,Sexual violence
1760,05541 PEÑOL,ANTIOQUIA,No,2008,7,13,Sexual violence
1761,05541 PEÑOL,ANTIOQUIA,No,2009,6,4,Sexual violence
1762,05543 PEQUE,ANTIOQUIA,No,1998,7,1,Sexual violence
1763,05543 PEQUE,ANTIOQUIA,No,2001,7,14,Sexual violence
1764,05543 PEQUE,ANTIOQUIA,No,2001,7,21,Sexual violence
1765,05543 PEQUE,ANTIOQUIA,No,2003,11,2,Sexual violence
1766,05579 PUERTO BERRÍO,ANTIOQUIA,No,1985,5,18,Sexual violence
1767,05579 PUERTO BERRÍO,ANTIOQUIA,No,1988,12,16,Sexual violence
1768,05579 PUERTO BERRÍO,ANTIOQUIA,No,1993,11,20,Sexual violence
1769,05579 PUERTO BERRÍO,ANTIOQUIA,No,1994,1,1,Sexual violence
1770,05579 PUERTO BERRÍO,ANTIOQUIA,No,1998,10,6,Sexual violence
1771,05579 PUERTO BERRÍO,ANTIOQUIA,No,1998,12,31,Sexual violence
1772,05579 PUERTO BERRÍO,ANTIOQUIA,No,1999,12,29,Sexual violence
1773,05579 PUERTO BERRÍO,ANTIOQUIA,No,2000,10,11,Sexual violence
1774,05579 PUERTO BERRÍO,ANTIOQUIA,No,2001,10,25,Sexual violence
1775,05579 PUERTO BERRÍO,ANTIOQUIA,No,2003,1,1,Sexual violence
1776,05579 PUERTO BERRÍO,ANTIOQUIA,No,2003,1,1,Sexual violence
1777,05579 PUERTO BERRÍO,ANTIOQUIA,No,2003,2,10,Sexual violence
1778,05579 PUERTO BERRÍO,ANTIOQUIA,No,2005,4,10,Sexual violence
1779,05579 PUERTO BERRÍO,ANTIOQUIA,No,2005,6,1,Sexual violence
1780,05579 PUERTO BERRÍO,ANTIOQUIA,No,2006,9,17,Sexual violence
1781,05579 PUERTO BERRÍO,ANTIOQUIA,No,2008,4,22,Sexual violence
1782,05579 PUERTO BERRÍO,ANTIOQUIA,No,2008,11,24,Sexual violence
1783,05579 PUERTO BERRÍO,ANTIOQUIA,No,2009,10,15,Sexual violence
1784,05579 PUERTO BERRÍO,ANTIOQUIA,No,2010,3,30,Sexual violence
1785,05579 PUERTO BERRÍO,ANTIOQUIA,No,2011,2,12,Sexual violence
1786,05579 PUERTO BERRÍO,ANTIOQUIA,No,2012,8,15,Sexual violence
1787,05579 PUERTO BERRÍO,ANTIOQUIA,No,2012,11,6,Sexual violence
1788,05579 PUERTO BERRÍO,ANTIOQUIA,No,2013,3,6,Sexual violence
1789,05585 PUERTO NARE,ANTIOQUIA,No,1991,6,14,Sexual violence
1790,05585 PUERTO NARE,ANTIOQUIA,No,2000,2,25,Sexual violence
1791,05585 PUERTO NARE,ANTIOQUIA,No,2001,1,1,Sexual violence
1792,05585 PUERTO NARE,ANTIOQUIA,No,2001,6,11,Sexual violence
1793,05585 PUERTO NARE,ANTIOQUIA,No,2001,9,20,Sexual violence
1794,05585 PUERTO NARE,ANTIOQUIA,No,2002,3,17,Sexual violence
1795,05585 PUERTO NARE,ANTIOQUIA,No,2002,6,1,Sexual violence
1796,05585 PUERTO NARE,ANTIOQUIA,No,2004,1,2,Sexual violence
1797,05585 PUERTO NARE,ANTIOQUIA,No,2004,5,14,Sexual violence
1798,05585 PUERTO NARE,ANTIOQUIA,No,2005,12,5,Sexual violence
1799,05591 PUERTO TRIUNFO,ANTIOQUIA,No,1988,6,16,Sexual violence
1800,05591 PUERTO TRIUNFO,ANTIOQUIA,No,1992,8,23,Sexual violence
1801,05591 PUERTO TRIUNFO,ANTIOQUIA,No,1994,1,15,Sexual violence
1802,05591 PUERTO TRIUNFO,ANTIOQUIA,No,1994,4,1,Sexual violence
1803,05591 PUERTO TRIUNFO,ANTIOQUIA,No,1995,1,1,Sexual violence
1804,05591 PUERTO TRIUNFO,ANTIOQUIA,No,1996,11,1,Sexual violence
1805,05591 PUERTO TRIUNFO,ANTIOQUIA,No,1997,6,1,Sexual violence
1806,05591 PUERTO TRIUNFO,ANTIOQUIA,No,1997,9,2,Sexual violence
1807,05591 PUERTO TRIUNFO,ANTIOQUIA,No,1998,3,7,Sexual violence
1808,05591 PUERTO TRIUNFO,ANTIOQUIA,No,1999,7,28,Sexual violence
1809,05591 PUERTO TRIUNFO,ANTIOQUIA,No,2000,12,26,Sexual violence
1810,05591 PUERTO TRIUNFO,ANTIOQUIA,No,2001,7,31,Sexual violence
1811,05591 PUERTO TRIUNFO,ANTIOQUIA,No,2001,9,14,Sexual violence
1812,05591 PUERTO TRIUNFO,ANTIOQUIA,No,2002,7,31,Sexual violence
1813,05591 PUERTO TRIUNFO,ANTIOQUIA,No,2002,9,1,Sexual violence
1814,05591 PUERTO TRIUNFO,ANTIOQUIA,No,2002,10,15,Sexual violence
1815,05591 PUERTO TRIUNFO,ANTIOQUIA,No,2003,1,1,Sexual violence
1816,05591 PUERTO TRIUNFO,ANTIOQUIA,No,2005,5,20,Sexual violence
1817,05591 PUERTO TRIUNFO,ANTIOQUIA,No,2005,6,9,Sexual violence
1818,05591 PUERTO TRIUNFO,ANTIOQUIA,No,2006,1,10,Sexual violence
1819,05591 PUERTO TRIUNFO,ANTIOQUIA,No,2013,12,22,Sexual violence
1820,05604 REMEDIOS,ANTIOQUIA,No,1971,8,16,Sexual violence
1821,05604 REMEDIOS,ANTIOQUIA,No,1985,3,10,Sexual violence
1822,05604 REMEDIOS,ANTIOQUIA,No,1987,4,20,Sexual violence
1823,05604 REMEDIOS,ANTIOQUIA,No,1988,5,1,Sexual violence
1824,05604 REMEDIOS,ANTIOQUIA,No,1990,3,28,Sexual violence
1825,05604 REMEDIOS,ANTIOQUIA,No,1990,6,17,Sexual violence
1826,05604 REMEDIOS,ANTIOQUIA,No,1991,12,12,Sexual violence
1827,05604 REMEDIOS,ANTIOQUIA,No,1993,4,8,Sexual violence
1828,05604 REMEDIOS,ANTIOQUIA,No,1997,7,24,Sexual violence
1829,05604 REMEDIOS,ANTIOQUIA,No,1999,10,15,Sexual violence
1830,05604 REMEDIOS,ANTIOQUIA,No,2000,3,12,Sexual violence
1831,05604 REMEDIOS,ANTIOQUIA,No,2000,3,12,Sexual violence
1832,05604 REMEDIOS,ANTIOQUIA,No,2000,4,20,Sexual violence
1833,05604 REMEDIOS,ANTIOQUIA,No,2000,10,4,Sexual violence
1834,05604 REMEDIOS,ANTIOQUIA,No,2001,11,15,Sexual violence
1835,05604 REMEDIOS,ANTIOQUIA,No,2002,12,15,Sexual violence
1836,05604 REMEDIOS,ANTIOQUIA,No,2002,12,15,Sexual violence
1837,05604 REMEDIOS,ANTIOQUIA,No,2003,1,10,Sexual violence
1838,05604 REMEDIOS,ANTIOQUIA,No,2003,2,4,Sexual violence
1839,05604 REMEDIOS,ANTIOQUIA,No,2003,7,25,Sexual violence
1840,05604 REMEDIOS,ANTIOQUIA,No,2004,1,10,Sexual violence
1841,05604 REMEDIOS,ANTIOQUIA,No,2004,6,15,Sexual violence
1842,05604 REMEDIOS,ANTIOQUIA,No,2004,12,12,Sexual violence
1843,05604 REMEDIOS,ANTIOQUIA,No,2005,6,15,Sexual violence
1844,05604 REMEDIOS,ANTIOQUIA,No,2005,6,15,Sexual violence
1845,05604 REMEDIOS,ANTIOQUIA,No,2007,7,19,Sexual violence
1846,05604 REMEDIOS,ANTIOQUIA,No,2007,8,28,Sexual violence
1847,05604 REMEDIOS,ANTIOQUIA,No,2008,11,11,Sexual violence
1848,05604 REMEDIOS,ANTIOQUIA,No,2008,11,11,Sexual violence
1849,05604 REMEDIOS,ANTIOQUIA,No,2008,11,11,Sexual violence
1850,05604 REMEDIOS,ANTIOQUIA,No,2009,4,5,Sexual violence
1851,05604 REMEDIOS,ANTIOQUIA,No,2009,6,3,Sexual violence
1852,05604 REMEDIOS,ANTIOQUIA,No,2011,7,15,Sexual violence
1853,05604 REMEDIOS,ANTIOQUIA,No,2012,2,14,Sexual violence
1854,05604 REMEDIOS,ANTIOQUIA,No,2013,1,19,Sexual violence
1855,05604 REMEDIOS,ANTIOQUIA,No,2013,3,27,Sexual violence
1856,05604 REMEDIOS,ANTIOQUIA,No,2014,11,3,Sexual violence
1857,05604 REMEDIOS,ANTIOQUIA,No,2015,6,6,Sexual violence
1858,05607 RETIRO,ANTIOQUIA,No,1962,7,5,Sexual violence
1859,05607 RETIRO,ANTIOQUIA,No,1977,2,18,Sexual violence
1860,05607 RETIRO,ANTIOQUIA,No,1995,10,27,Sexual violence
1861,05607 RETIRO,ANTIOQUIA,No,1999,2,17,Sexual violence
1862,05607 RETIRO,ANTIOQUIA,No,2000,6,21,Sexual violence
1863,05607 RETIRO,ANTIOQUIA,No,2001,3,15,Sexual violence
1864,05607 RETIRO,ANTIOQUIA,No,2001,7,5,Sexual violence
1865,05607 RETIRO,ANTIOQUIA,No,2001,7,7,Sexual violence
1866,05607 RETIRO,ANTIOQUIA,No,2002,5,3,Sexual violence
1867,05607 RETIRO,ANTIOQUIA,No,2003,7,7,Sexual violence
1868,05607 RETIRO,ANTIOQUIA,No,2008,2,5,Sexual violence
1869,05607 RETIRO,ANTIOQUIA,No,2008,2,5,Sexual violence
1870,05607 RETIRO,ANTIOQUIA,No,2008,2,7,Sexual violence
1871,05615 RIONEGRO,ANTIOQUIA,No,1995,9,3,Sexual violence
1872,05615 RIONEGRO,ANTIOQUIA,No,1995,12,1,Sexual violence
1873,05615 RIONEGRO,ANTIOQUIA,No,1998,10,1,Sexual violence
1874,05615 RIONEGRO,ANTIOQUIA,No,1999,1,1,Sexual violence
1875,05615 RIONEGRO,ANTIOQUIA,No,2005,3,30,Sexual violence
1876,05628 SABANALARGA,ANTIOQUIA,No,1997,3,1,Sexual violence
1877,05628 SABANALARGA,ANTIOQUIA,No,1998,1,1,Sexual violence
1878,05628 SABANALARGA,ANTIOQUIA,No,2004,7,30,Sexual violence
1879,05628 SABANALARGA,ANTIOQUIA,No,2005,3,15,Sexual violence
1880,05628 SABANALARGA,ANTIOQUIA,No,2011,3,3,Sexual violence
1881,05628 SABANALARGA,ANTIOQUIA,No,2013,5,23,Sexual violence
1882,05628 SABANALARGA,ANTIOQUIA,No,2014,4,29,Sexual violence
1883,05631 SABANETA,ANTIOQUIA,No,2002,12,3,Sexual violence
1884,05631 SABANETA,ANTIOQUIA,No,2010,7,1,Sexual violence
1885,05642 SALGAR,ANTIOQUIA,No,1998,7,25,Sexual violence
1886,05642 SALGAR,ANTIOQUIA,No,1998,8,26,Sexual violence
1887,05642 SALGAR,ANTIOQUIA,No,1998,10,28,Sexual violence
1888,05642 SALGAR,ANTIOQUIA,No,1998,11,1,Sexual violence
1889,05642 SALGAR,ANTIOQUIA,No,1999,12,14,Sexual violence
1890,05642 SALGAR,ANTIOQUIA,No,2000,1,1,Sexual violence
1891,05642 SALGAR,ANTIOQUIA,No,2000,5,18,Sexual violence
1892,05642 SALGAR,ANTIOQUIA,No,2000,5,18,Sexual violence
1893,05642 SALGAR,ANTIOQUIA,No,2000,9,1,Sexual violence
1894,05642 SALGAR,ANTIOQUIA,No,2001,1,20,Sexual violence
1895,05642 SALGAR,ANTIOQUIA,No,2002,12,24,Sexual violence
1896,05642 SALGAR,ANTIOQUIA,No,2003,5,23,Sexual violence
1897,05642 SALGAR,ANTIOQUIA,No,2003,8,1,Sexual violence
1898,05642 SALGAR,ANTIOQUIA,No,2004,11,18,Sexual violence
1899,05642 SALGAR,ANTIOQUIA,No,2010,12,9,Sexual violence
1900,05642 SALGAR,ANTIOQUIA,No,2012,11,5,Sexual violence
1901,05647 SAN ANDRÉS DE CUERQUÍA,ANTIOQUIA,No,1992,11,20,Sexual violence
1902,05647 SAN ANDRÉS DE CUERQUÍA,ANTIOQUIA,No,2015,2,3,Sexual violence
1903,05647 SAN ANDRÉS DE CUERQUÍA,ANTIOQUIA,No,2015,12,24,Sexual violence
1904,05649 SAN CARLOS,ANTIOQUIA,No,1985,1,1,Sexual violence
1905,05649 SAN CARLOS,ANTIOQUIA,Yes,1988,6,12,Sexual violence
1906,05649 SAN CARLOS,ANTIOQUIA,No,1991,12,12,Sexual violence
1907,05649 SAN CARLOS,ANTIOQUIA,No,1992,11,1,Sexual violence
1908,05649 SAN CARLOS,ANTIOQUIA,No,1994,3,1,Sexual violence
1909,05649 SAN CARLOS,ANTIOQUIA,No,1994,3,8,Sexual violence
1910,05649 SAN CARLOS,ANTIOQUIA,No,1995,6,1,Sexual violence
1911,05649 SAN CARLOS,ANTIOQUIA,No,1995,8,27,Sexual violence
1912,05649 SAN CARLOS,ANTIOQUIA,No,1998,2,18,Sexual violence
1913,05649 SAN CARLOS,ANTIOQUIA,No,1998,2,18,Sexual violence
1914,05649 SAN CARLOS,ANTIOQUIA,No,1998,2,18,Sexual violence
1915,05649 SAN CARLOS,ANTIOQUIA,No,1998,9,18,Sexual violence
1916,05649 SAN CARLOS,ANTIOQUIA,No,1999,3,1,Sexual violence
1917,05649 SAN CARLOS,ANTIOQUIA,No,1999,3,10,Sexual violence
1918,05649 SAN CARLOS,ANTIOQUIA,No,1999,3,23,Sexual violence
1919,05649 SAN CARLOS,ANTIOQUIA,No,1999,7,19,Sexual violence
1920,05649 SAN CARLOS,ANTIOQUIA,No,1999,11,26,Sexual violence
1921,05649 SAN CARLOS,ANTIOQUIA,No,2000,1,13,Sexual violence
1922,05649 SAN CARLOS,ANTIOQUIA,No,2000,4,1,Sexual violence
1923,05649 SAN CARLOS,ANTIOQUIA,No,2000,7,15,Sexual violence
1924,05649 SAN CARLOS,ANTIOQUIA,No,2000,11,10,Sexual violence
1925,05649 SAN CARLOS,ANTIOQUIA,No,2000,12,13,Sexual violence
1926,05649 SAN CARLOS,ANTIOQUIA,No,2001,1,1,Sexual violence
1927,05649 SAN CARLOS,ANTIOQUIA,No,2001,1,6,Sexual violence
1928,05649 SAN CARLOS,ANTIOQUIA,No,2001,2,12,Sexual violence
1929,05649 SAN CARLOS,ANTIOQUIA,No,2001,2,18,Sexual violence
1930,05649 SAN CARLOS,ANTIOQUIA,No,2001,3,14,Sexual violence
1931,05649 SAN CARLOS,ANTIOQUIA,No,2001,3,19,Sexual violence
1932,05649 SAN CARLOS,ANTIOQUIA,No,2001,5,15,Sexual violence
1933,05649 SAN CARLOS,ANTIOQUIA,No,2001,6,8,Sexual violence
1934,05649 SAN CARLOS,ANTIOQUIA,No,2001,8,1,Sexual violence
1935,05649 SAN CARLOS,ANTIOQUIA,No,2001,8,15,Sexual violence
1936,05649 SAN CARLOS,ANTIOQUIA,No,2001,10,1,Sexual violence
1937,05649 SAN CARLOS,ANTIOQUIA,No,2001,11,30,Sexual violence
1938,05649 SAN CARLOS,ANTIOQUIA,No,2001,12,3,Sexual violence
1939,05649 SAN CARLOS,ANTIOQUIA,No,2001,12,15,Sexual violence
1940,05649 SAN CARLOS,ANTIOQUIA,No,2001,12,28,Sexual violence
1941,05649 SAN CARLOS,ANTIOQUIA,No,2002,2,5,Sexual violence
1942,05649 SAN CARLOS,ANTIOQUIA,No,2002,3,1,Sexual violence
1943,05649 SAN CARLOS,ANTIOQUIA,No,2002,3,15,Sexual violence
1944,05649 SAN CARLOS,ANTIOQUIA,No,2002,3,20,Sexual violence
1945,05649 SAN CARLOS,ANTIOQUIA,No,2002,6,1,Sexual violence
1946,05649 SAN CARLOS,ANTIOQUIA,No,2002,8,24,Sexual violence
1947,05649 SAN CARLOS,ANTIOQUIA,No,2002,10,16,Sexual violence
1948,05649 SAN CARLOS,ANTIOQUIA,No,2002,11,26,Sexual violence
1949,05649 SAN CARLOS,ANTIOQUIA,No,2002,11,29,Sexual violence
1950,05649 SAN CARLOS,ANTIOQUIA,No,2002,12,23,Sexual violence
1951,05649 SAN CARLOS,ANTIOQUIA,No,2003,6,15,Sexual violence
1952,05649 SAN CARLOS,ANTIOQUIA,No,2003,6,16,Sexual violence
1953,05649 SAN CARLOS,ANTIOQUIA,No,2004,5,8,Sexual violence
1954,05649 SAN CARLOS,ANTIOQUIA,No,2004,8,4,Sexual violence
1955,05649 SAN CARLOS,ANTIOQUIA,No,2005,7,29,Sexual violence
1956,05649 SAN CARLOS,ANTIOQUIA,No,2006,11,20,Sexual violence
1957,05649 SAN CARLOS,ANTIOQUIA,No,2006,12,10,Sexual violence
1958,05649 SAN CARLOS,ANTIOQUIA,No,2006,12,14,Sexual violence
1959,05652 SAN FRANCISCO,ANTIOQUIA,No,1985,1,1,Sexual violence
1960,05652 SAN FRANCISCO,ANTIOQUIA,No,1987,1,15,Sexual violence
1961,05652 SAN FRANCISCO,ANTIOQUIA,No,1988,5,23,Sexual violence
1962,05652 SAN FRANCISCO,ANTIOQUIA,No,1990,1,1,Sexual violence
1963,05652 SAN FRANCISCO,ANTIOQUIA,No,1993,1,1,Sexual violence
1964,05652 SAN FRANCISCO,ANTIOQUIA,No,1993,9,12,Sexual violence
1965,05652 SAN FRANCISCO,ANTIOQUIA,No,1994,4,1,Sexual violence
1966,05652 SAN FRANCISCO,ANTIOQUIA,No,1995,9,8,Sexual violence
1967,05652 SAN FRANCISCO,ANTIOQUIA,No,1996,3,31,Sexual violence
1968,05652 SAN FRANCISCO,ANTIOQUIA,No,1996,5,10,Sexual violence
1969,05652 SAN FRANCISCO,ANTIOQUIA,No,1997,1,10,Sexual violence
1970,05652 SAN FRANCISCO,ANTIOQUIA,No,1997,6,7,Sexual violence
1971,05652 SAN FRANCISCO,ANTIOQUIA,No,1998,1,1,Sexual violence
1972,05652 SAN FRANCISCO,ANTIOQUIA,No,1998,1,20,Sexual violence
1973,05652 SAN FRANCISCO,ANTIOQUIA,No,1998,5,25,Sexual violence
1974,05652 SAN FRANCISCO,ANTIOQUIA,No,1998,8,3,Sexual violence
1975,05652 SAN FRANCISCO,ANTIOQUIA,No,1998,10,18,Sexual violence
1976,05652 SAN FRANCISCO,ANTIOQUIA,No,1998,10,23,Sexual violence
1977,05652 SAN FRANCISCO,ANTIOQUIA,No,1999,8,1,Sexual violence
1978,05652 SAN FRANCISCO,ANTIOQUIA,No,2000,1,1,Sexual violence
1979,05652 SAN FRANCISCO,ANTIOQUIA,No,2000,2,23,Sexual violence
1980,05652 SAN FRANCISCO,ANTIOQUIA,No,2000,3,1,Sexual violence
1981,05652 SAN FRANCISCO,ANTIOQUIA,No,2000,3,15,Sexual violence
1982,05652 SAN FRANCISCO,ANTIOQUIA,No,2000,3,20,Sexual violence
1983,05652 SAN FRANCISCO,ANTIOQUIA,No,2000,6,15,Sexual violence
1984,05652 SAN FRANCISCO,ANTIOQUIA,No,2000,6,27,Sexual violence
1985,05652 SAN FRANCISCO,ANTIOQUIA,No,2001,1,15,Sexual violence
1986,05652 SAN FRANCISCO,ANTIOQUIA,No,2001,4,17,Sexual violence
1987,05652 SAN FRANCISCO,ANTIOQUIA,No,2001,8,20,Sexual violence
1988,05652 SAN FRANCISCO,ANTIOQUIA,No,2001,9,17,Sexual violence
1989,05652 SAN FRANCISCO,ANTIOQUIA,No,2002,3,13,Sexual violence
1990,05652 SAN FRANCISCO,ANTIOQUIA,No,2002,3,20,Sexual violence
1991,05652 SAN FRANCISCO,ANTIOQUIA,No,2002,4,25,Sexual violence
1992,05652 SAN FRANCISCO,ANTIOQUIA,No,2002,12,15,Sexual violence
1993,05652 SAN FRANCISCO,ANTIOQUIA,No,2002,12,15,Sexual violence
1994,05652 SAN FRANCISCO,ANTIOQUIA,No,2002,12,15,Sexual violence
1995,05652 SAN FRANCISCO,ANTIOQUIA,No,2003,3,10,Sexual violence
1996,05652 SAN FRANCISCO,ANTIOQUIA,No,2003,5,15,Sexual violence
1997,05652 SAN FRANCISCO,ANTIOQUIA,No,2004,6,12,Sexual violence
1998,05652 SAN FRANCISCO,ANTIOQUIA,No,2004,8,2,Sexual violence
1999,05652 SAN FRANCISCO,ANTIOQUIA,No,2004,8,10,Sexual violence
2000,05652 SAN FRANCISCO,ANTIOQUIA,No,2004,9,15,Sexual violence
2001,05652 SAN FRANCISCO,ANTIOQUIA,No,2005,4,6,Sexual violence
2002,05652 SAN FRANCISCO,ANTIOQUIA,No,2005,6,26,Sexual violence
2003,05652 SAN FRANCISCO,ANTIOQUIA,No,2006,11,10,Sexual violence
2004,05652 SAN FRANCISCO,ANTIOQUIA,No,2008,11,1,Sexual violence
2005,05656 SAN JERÓNIMO,ANTIOQUIA,No,1988,4,15,Sexual violence
2006,05656 SAN JERÓNIMO,ANTIOQUIA,No,2005,2,16,Sexual violence
2007,05659 SAN JUAN DE URABÁ,ANTIOQUIA,No,1988,3,1,Sexual violence
2008,05659 SAN JUAN DE URABÁ,ANTIOQUIA,No,1988,10,12,Sexual violence
2009,05659 SAN JUAN DE URABÁ,ANTIOQUIA,No,1990,2,25,Sexual violence
2010,05659 SAN JUAN DE URABÁ,ANTIOQUIA,No,1990,5,16,Sexual violence
2011,05659 SAN JUAN DE URABÁ,ANTIOQUIA,No,1991,4,23,Sexual violence
2012,05659 SAN JUAN DE URABÁ,ANTIOQUIA,No,1994,11,11,Sexual violence
2013,05659 SAN JUAN DE URABÁ,ANTIOQUIA,No,1995,1,1,Sexual violence
2014,05659 SAN JUAN DE URABÁ,ANTIOQUIA,No,1997,10,9,Sexual violence
2015,05659 SAN JUAN DE URABÁ,ANTIOQUIA,No,2004,3,23,Sexual violence
2016,05659 SAN JUAN DE URABÁ,ANTIOQUIA,No,2004,9,24,Sexual violence
2017,05659 SAN JUAN DE URABÁ,ANTIOQUIA,No,2005,4,19,Sexual violence
2018,05659 SAN JUAN DE URABÁ,ANTIOQUIA,No,2005,8,27,Sexual violence
2019,05659 SAN JUAN DE URABÁ,ANTIOQUIA,No,2009,9,28,Sexual violence
2020,05659 SAN JUAN DE URABÁ,ANTIOQUIA,No,2013,11,28,Sexual violence
2021,05660 SAN LUIS,ANTIOQUIA,No,1985,1,15,Sexual violence
2022,05660 SAN LUIS,ANTIOQUIA,No,1988,10,17,Sexual violence
2023,05660 SAN LUIS,ANTIOQUIA,No,1988,11,5,Sexual violence
2024,05660 SAN LUIS,ANTIOQUIA,No,1992,6,10,Sexual violence
2025,05660 SAN LUIS,ANTIOQUIA,No,1995,9,5,Sexual violence
2026,05660 SAN LUIS,ANTIOQUIA,No,1997,5,10,Sexual violence
